Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET
2019-11-20,Pinheiros,-23.5664,-46.703,78322,45,14,52,28,12,17,8,28,NORMAL
2019-11-24,Pinheiros,-23.5664,-46.703,76279,7,52,17,15,37,6,33,6,REABASTECER
2019-8-19,Faria Lima,-23.5675,-46.6929,53825,57,45,52,4,39,9,25,18,NORMAL
2019-11-30,Pinheiros,-23.5664,-46.703,78131,41,18,42,37,14,26,9,26,NORMAL
2019-2-9,Vila Mariana,-23.5895,-46.6346,22405,42,58,34,29,11,20,7,30,NORMAL
2019-8-29,Faria Lima,-23.5675,-46.6929,53783,48,58,55,19,3,18,25,19,REABASTECER
2019-12-16,Pinheiros,-23.5664,-46.703,76441,48,55,60,6,28,12,24,38,NORMAL
2019-9-8,Faria Lima,-23.5675,-46.6929,54822,48,15,65,32,14,28,37,26,NORMAL
2019-12-19,Pinheiros,-23.5664,-46.703,76619,20,36,32,35,16,7,11,23,NORMAL
2019-3-1,Vila Mariana,-23.5895,-46.6346,21524,73,46,6,13,43,22,43,35,REABASTECER
2019-12-29,Pinheiros,-23.5664,-46.703,78603,2,44,20,39,23,24,19,22,NORMAL
2019-3-16,Vila Mariana,-23.5895,-46.6346,21964,14,31,36,18,29,22,27,19,NORMAL
2018-1-11,Butantã,-23.5844,-46.7252,65041,67,65,55,19,43,21,43,5,REABASTECER
2019-10-4,Faria Lima,-23.5675,-46.6929,51152,44,40,19,29,43,34,20,43,NORMAL
2019-10-11,Faria Lima,-23.5675,-46.6929,51929,67,57,37,8,12,8,31,17,NORMAL
2019-4-1,Vila Mariana,-23.5895,-46.6346,24749,50,8,65,43,16,16,19,3,NORMAL
2018-1-28,Butantã,-23.5844,-46.7252,67915,66,15,65,43,11,43,30,20,NORMAL
2019-4-16,Vila Mariana,-23.5895,-46.6346,21616,73,53,33,42,43,17,40,34,NORMAL
2018-2-17,Butantã,-23.5844,-46.7252,66353,73,55,6,34,6,8,38,32,NORMAL
2018-2-19,Butantã,-23.5844,-46.7252,65083,53,41,59,26,37,43,31,21,NORMAL
2018-2-22,Butantã,-23.5844,-46.7252,64788,22,22,41,14,25,30,16,9,NORMAL
2019-5-7,Vila Mariana,-23.5895,-46.6346,23571,32,49,65,43,43,41,39,31,NORMAL
2018-2-29,Butantã,-23.5844,-46.7252,67790,32,47,65,5,43,2,22,23,REABASTECER
2019-5-18,Vila Mariana,-23.5895,-46.6346,23747,7,42,41,1,40,43,37,40,REABASTECER
2019-5-20,Vila Mariana,-23.5895,-46.6346,23584,73,31,29,40,36,43,30,31,NORMAL
2019-12-10,Faria Lima,-23.5675,-46.6929,53686,49,8,25,33,28,43,2,43,NORMAL
2019-12-12,Faria Lima,-23.5675,-46.6929,51548,29,55,10,27,23,35,41,31,NORMAL
2018-3-29,Butantã,-23.5844,-46.7252,65711,8,50,37,43,2,43,36,21,REABASTECER
2018-4-1,Butantã,-23.5844,-46.7252,67445,73,30,22,42,37,38,27,14,NORMAL
2019-6-10,Vila Mariana,-23.5895,-46.6346,23062,60,44,31,18,43,3,33,41,NORMAL
2019-6-29,Vila Mariana,-23.5895,-46.6346,21803,45,43,17,16,43,30,43,15,NORMAL
2018-4-25,Butantã,-23.5844,-46.7252,65879,6,25,55,14,23,11,18,10,REABASTECER
2018-5-2,Butantã,-23.5844,-46.7252,66194,23,44,65,38,35,38,38,27,NORMAL
2018-1-22,Pinheiros,-23.5664,-46.703,79874,42,65,51,20,10,33,34,15,NORMAL
2018-5-18,Butantã,-23.5844,-46.7252,65969,44,16,1,19,13,30,12,6,REABASTECER
2018-2-10,Pinheiros,-23.5664,-46.703,76711,33,17,61,9,23,22,2,36,REABASTECER
2018-2-21,Pinheiros,-23.5664,-46.703,77186,10,11,60,21,20,26,6,35,REABASTECER
2018-6-7,Butantã,-23.5844,-46.7252,67535,35,18,65,10,25,7,18,13,NORMAL
2019-8-18,Vila Mariana,-23.5895,-46.6346,23677,10,65,13,23,35,26,24,29,NORMAL
2018-6-9,Butantã,-23.5844,-46.7252,65818,16,5,51,43,17,43,10,6,REABASTECER
2018-2-28,Pinheiros,-23.5664,-46.703,76126,28,44,65,37,30,5,13,6,REABASTECER
2018-6-10,Butantã,-23.5844,-46.7252,67085,8,65,44,40,11,39,6,43,REABASTECER
2018-7-6,Butantã,-23.5844,-46.7252,65351,12,37,5,42,37,43,24,20,REABASTECER
2018-7-8,Butantã,-23.5844,-46.7252,65043,75,32,59,34,32,41,14,15,NORMAL
2018-4-1,Pinheiros,-23.5664,-46.703,79803,57,43,39,16,28,35,14,4,NORMAL
2018-7-13,Butantã,-23.5844,-46.7252,67894,32,63,29,16,9,31,39,37,NORMAL
2018-7-14,Butantã,-23.5844,-46.7252,65094,22,56,23,11,4,26,35,33,REABASTECER
2019-9-28,Vila Mariana,-23.5895,-46.6346,22202,51,32,11,27,22,22,17,9,NORMAL
2018-7-19,Butantã,-23.5844,-46.7252,65720,61,23,61,31,28,10,18,19,NORMAL
2018-7-25,Butantã,-23.5844,-46.7252,65135,2,41,21,19,5,32,43,36,REABASTECER
2018-4-16,Pinheiros,-23.5664,-46.703,76673,86,20,52,35,11,37,39,23,NORMAL
2018-7-28,Butantã,-23.5844,-46.7252,64103,69,33,65,6,32,21,33,21,REABASTECER
2019-10-20,Vila Mariana,-23.5895,-46.6346,22735,86,21,50,43,11,40,26,6,REABASTECER
2018-5-6,Pinheiros,-23.5664,-46.703,78347,52,28,51,16,11,32,43,38,NORMAL
2018-8-20,Butantã,-23.5844,-46.7252,65394,48,54,44,17,37,29,43,22,NORMAL
2018-5-11,Pinheiros,-23.5664,-46.703,76646,6,0,21,43,32,15,21,22,NORMAL
2019-11-3,Vila Mariana,-23.5895,-46.6346,23559,33,14,44,43,4,43,12,37,NORMAL
2018-8-25,Butantã,-23.5844,-46.7252,66053,6,25,12,43,11,19,19,5,NORMAL
2018-5-15,Pinheiros,-23.5664,-46.703,76793,62,53,65,36,10,4,5,4,REABASTECER
2018-9-6,Butantã,-23.5844,-46.7252,65156,76,25,10,12,14,32,17,5,REABASTECER
2018-5-24,Pinheiros,-23.5664,-46.703,79661,57,51,65,13,16,12,19,6,NORMAL
2018-5-25,Pinheiros,-23.5664,-46.703,76975,45,46,59,11,11,11,14,43,NORMAL
2019-11-18,Vila Mariana,-23.5895,-46.6346,24670,61,63,5,37,29,36,30,29,NORMAL
2018-5-29,Pinheiros,-23.5664,-46.703,79015,3,17,29,39,37,40,43,27,NORMAL
2019-12-2,Vila Mariana,-23.5895,-46.6346,23759,4,43,47,38,17,43,16,15,REABASTECER
2018-6-15,Pinheiros,-23.5664,-46.703,77056,37,46,52,18,22,5,29,10,REABASTECER
2018-6-17,Pinheiros,-23.5664,-46.703,79780,20,37,41,15,13,43,20,43,NORMAL
2019-12-14,Vila Mariana,-23.5895,-46.6346,22354,60,38,31,2,4,43,7,15,NORMAL
2019-12-15,Vila Mariana,-23.5895,-46.6346,22861,48,30,23,43,43,41,1,10,REABASTECER
2018-7-1,Pinheiros,-23.5664,-46.703,76995,56,11,10,2,5,43,8,29,REABASTECER
2019-12-30,Vila Mariana,-23.5895,-46.6346,21844,86,63,38,42,21,35,32,43,NORMAL
2018-7-8,Pinheiros,-23.5664,-46.703,76651,75,29,38,21,22,18,20,3,NORMAL
